19436,Cloak of Draconic Might
19437,Boots of Pure Thought
19438,Ringo's Blizzard Boots
19439,Interlaced Shadow Jerkin
19440,Powerful Anti-Venom
19441,Huge Venom Sac
19442,Formula: Powerful Anti-Venom
19443,Sayge's Fortune #25
19444,Formula: Enchant Weapon - Strength
19445,Formula: Enchant Weapon - Agility
19446,Formula: Enchant Bracer - Mana Regeneration
19447,Formula: Enchant Bracer - Healing
19448,Formula: Enchant Weapon - Mighty Spirit
19449,Formula: Enchant Weapon - Mighty Intellect
19450,A Jubling's Tiny Home
19451,Sayge's Fortune #26
19452,Sayge's Fortune #27
19453,Sayge's Fortune #28
19454,Sayge's Fortune #29
19462,Unhatched Jubling Egg
19483,Peeling the Onion
19484,The Frostwolf Artichoke
19426,Orb of the Darkmoon
19505,Warsong Battle Tabard
19506,Silverwing Battle Tabard
19507,Inquisitor's Shawl
19508,Branded Leather Bracers
19509,Dusty Mail Boots
19510,Legionnaire's Band
19511,Legionnaire's Band
19512,Legionnaire's Band
19513,Legionnaire's Band
19514,Protector's Band
19515,Protector's Band
19516,Protector's Band
19517,Protector's Band
19518,Advisor's Ring
19519,Advisor's Ring
19520,Advisor's Ring
19521,Advisor's Ring
19522,Lorekeeper's Ring
19523,Lorekeeper's Ring
19524,Lorekeeper's Ring
19525,Lorekeeper's Ring
19526,Battle Healer's Cloak
19527,Battle Healer's Cloak
19528,Battle Healer's Cloak
19529,Battle Healer's Cloak
19530,Caretaker's Cape
19531,Caretaker's Cape
19532,Caretaker's Cape
19533,Caretaker's Cape
19534,Scout's Medallion
19535,Scout's Medallion
19536,Scout's Medallion
19537,Scout's Medallion
19538,Sentinel's Medallion
19539,Sentinel's Medallion
19540,Sentinel's Medallion
19541,Sentinel's Medallion
19542,Scout's Blade
19543,Scout's Blade
19544,Scout's Blade
19545,Scout's Blade
19546,Sentinel's Blade
19547,Sentinel's Blade
19548,Sentinel's Blade
19549,Sentinel's Blade
19550,Legionnaire's Sword
19551,Legionnaire's Sword
19552,Legionnaire's Sword
19553,Legionnaire's Sword
19554,Protector's Sword
19555,Protector's Sword
19556,Protector's Sword
19557,Protector's Sword
19558,Outrider's Bow
19559,Outrider's Bow
19560,Outrider's Bow
19561,Outrider's Bow
19562,Outrunner's Bow
19563,Outrunner's Bow
19564,Outrunner's Bow
19565,Outrunner's Bow
19566,Advisor's Gnarled Staff
19567,Advisor's Gnarled Staff
19568,Advisor's Gnarled Staff
19569,Advisor's Gnarled Staff
19570,Lorekeeper's Staff
19571,Lorekeeper's Staff
19572,Lorekeeper's Staff
19573,Lorekeeper's Staff
19574,Strength of Mugamba
19575,Strength of Mugamba
19576,Strength of Mugamba
19951,Gri'lek's Charm of Might
19578,Berserker Bracers
19579,Heathen's Brand
19580,Berserker Bracers
19581,Berserker Bracers
19582,Windtalker's Wristguards
19583,Windtalker's Wristguards
19584,Windtalker's Wristguards
19585,Heathen's Brand
19586,Heathen's Brand
19587,Forest Stalker's Bracers
19588,Hero's Brand
19589,Forest Stalker's Bracers
19590,Forest Stalker's Bracers
19591,The Eye of Zuldazar
19592,The Eye of Zuldazar
19593,The Eye of Zuldazar
19594,The All-Seeing Eye of Zuldazar
19595,Dryad's Wrist Bindings
19596,Dryad's Wrist Bindings
19597,Dryad's Wrist Bindings
19598,Pebble of Kajaro
19599,Pebble of Kajaro
19600,Pebble of Kajaro
19601,Jewel of Kajaro
19602,Kezan's Taint
19603,Kezan's Taint
19604,Kezan's Taint
19605,Kezan's Unstoppable Taint
19606,Vision of Voodress
19607,Vision of Voodress
19608,Vision of Voodress
19609,Unmarred Vision of Voodress
19610,Enchanted South Seas Kelp
19611,Enchanted South Seas Kelp
19612,Enchanted South Seas Kelp
19613,Pristine Enchanted South Seas Kelp
19614,Zandalarian Shadow Talisman
19615,Zandalarian Shadow Talisman
19616,Zandalarian Shadow Talisman
19617,Zandalarian Shadow Mastery Talisman
19618,Maelstrom's Tendril
19619,Maelstrom's Tendril
19620,Maelstrom's Tendril
19621,Maelstrom's Wrath
19682,Bloodvine Vest
19683,Bloodvine Leggings
19684,Bloodvine Boots
19685,Primal Batskin Jerkin
19686,Primal Batskin Gloves
19687,Primal Batskin Bracers
19688,Blood Tiger Breastplate
19689,Blood Tiger Shoulders
19690,Bloodsoul Breastplate
19691,Bloodsoul Shoulders
19692,Bloodsoul Gauntlets
19693,Darksoul Breastplate
19694,Darksoul Leggings
19695,Darksoul Shoulders
19696,Harvest Bread
19697,Bounty of the Harvest
19698,Zulian Coin
19699,Razzashi Coin
19700,Hakkari Coin
19701,Gurubashi Coin
19702,Vilebranch Coin
19703,Witherbark Coin
19704,Sandfury Coin
19705,Skullsplitter Coin
19706,Bloodscalp Coin
19707,Red Hakkari Bijou
19708,Blue Hakkari Bijou
19709,Yellow Hakkari Bijou
19710,Orange Hakkari Bijou
19711,Green Hakkari Bijou
19712,Purple Hakkari Bijou
19713,Bronze Hakkari Bijou
19714,Silver Hakkari Bijou
19715,Gold Hakkari Bijou
19716,Primal Hakkari Bindings
19717,Primal Hakkari Armsplint
19718,Primal Hakkari Stanchion
19719,Primal Hakkari Girdle
19720,Primal Hakkari Sash
19721,Primal Hakkari Shawl
19722,Primal Hakkari Tabard
19723,Primal Hakkari Kossack
19724,Primal Hakkari Aegis
19725,Arathi Resource Crate
19726,Bloodvine
19727,Blood Scythe
19760,Overlord's Embrace
19764,Pattern: Bloodvine Vest
19765,Pattern: Bloodvine Leggings
19766,Pattern: Bloodvine Boots
19767,Primal Bat Leather
19768,Primal Tiger Leather
19769,Pattern: Primal Batskin Jerkin
19770,Pattern: Primal Batskin Gloves
19771,Pattern: Primal Batskin Bracers
19772,Pattern: Blood Tiger Breastplate
19773,Pattern: Blood Tiger Shoulders
19774,Souldarite
19775,Sealed Azure Bag
19776,Plans: Bloodsoul Breastplate
19777,Plans: Bloodsoul Shoulders
19778,Plans: Bloodsoul Gauntlets
19779,Plans: Darksoul Breastplate
19780,Plans: Darksoul Leggings
19781,Plans: Darksoul Shoulders
19782,Presence of Might
19783,Syncretist's Sigil
19784,Death's Embrace
19785,Falcon's Call
19786,Vodouisant's Vigilant Embrace
19787,Presence of Sight
19788,Hoodoo Hex
19789,Prophetic Aura
19790,Animist's Caress
19802,Heart of Hakkar
19803,Brownell's Blue Striped Racer
19805,Keefer's Angelfish
19806,Dezian Queenfish
19807,Speckled Tastyfish
19808,Rockhide Strongfish
19812,Rune of the Dawn
19813,Punctured Voodoo Doll
19814,Punctured Voodoo Doll
19815,Punctured Voodoo Doll
19816,Punctured Voodoo Doll
19817,Punctured Voodoo Doll
19818,Punctured Voodoo Doll
19819,Punctured Voodoo Doll
19820,Punctured Voodoo Doll
19821,Punctured Voodoo Doll
19824,Zandalar Vindicator's Armguards
19577,Rage of Mugamba
19823,Zandalar Vindicator's Belt
19825,Zandalar Freethinker's Breastplate
19826,Zandalar Freethinker's Belt
19827,Zandalar Freethinker's Armguards
19828,Zandalar Augur's Hauberk
19829,Zandalar Augur's Belt
19830,Zandalar Augur's Bracers
19831,Zandalar Predator's Mantle
19832,Zandalar Predator's Belt
19833,Zandalar Predator's Bracers
19834,Zandalar Madcap's Tunic
19835,Zandalar Madcap's Mantle
19836,Zandalar Madcap's Bracers
19838,Zandalar Haruspex's Tunic
19839,Zandalar Haruspex's Belt
19840,Zandalar Haruspex's Bracers
19841,Zandalar Confessor's Mantle
19842,Zandalar Confessor's Bindings
19843,Zandalar Confessor's Wraps
19845,Zandalar Illusionist's Mantle
19846,Zandalar Illusionist's Wraps
20033,Zandalar Demoniac's Robe
19849,Zandalar Demoniac's Mantle
19850,Uther's Tribute
19851,Grom's Tribute
19852,Ancient Hakkari Manslayer
19853,Gurubashi Dwarf Destroyer
19854,Zin'rokh, Destroyer of Worlds
19855,Bloodsoaked Legplates
19856,The Eye of Hakkar
19857,Cloak of Consumption
19858,Zandalar Honor Token
19859,Fang of the Faceless
19861,Touch of Chaos
19862,Aegis of the Blood God
19863,Primalist's Seal
19864,Bloodcaller
19865,Warblade of the Hakkari
19866,Warblade of the Hakkari
19867,Bloodlord's Defender
19869,Blooddrenched Grips
19870,Hakkari Loa Cloak
19871,Talisman of Protection
19872,Swift Razzashi Raptor
19873,Overlord's Crimson Band
19874,Halberd of Smiting
19875,Bloodstained Coif
19876,Soul Corrupter's Necklace
19877,Animist's Leggings
19878,Bloodsoaked Pauldrons
19879,Alex's Test Beatdown Staff
19880,Gurubashi Head Collection
19881,Channeler's Head
19882,The Hexxer's Head
19883,Sacred Cord
19884,Jin'do's Judgement
19885,Jin'do's Evil Eye
19886,The Hexxer's Cover
19887,Bloodstained Legplates
19888,Overlord's Embrace
19889,Blooddrenched Leggings
19890,Jin'do's Hexxer
19891,Jin'do's Bag of Whammies
19892,Animist's Boots
19893,Zanzil's Seal
19894,Bloodsoaked Gauntlets
19895,Bloodtinged Kilt
19896,Thekal's Grasp
19897,Betrayer's Boots
19898,Seal of Jin
19899,Ritualistic Legguards
19900,Zulian Stone Axe
19901,Zulian Slicer
19902,Swift Zulian Tiger
19903,Fang of Venoxis
19904,Runed Bloodstained Hauberk
19905,Zanzil's Band
19906,Blooddrenched Footpads
19907,Zulian Tigerhide Cloak
19908,Sceptre of Smiting
19909,Will of Arlokk
19910,Arlokk's Grasp
19912,Overlord's Onyx Band
19913,Bloodsoaked Greaves
19914,Panther Hide Sack
19915,Zulian Defender
19918,Jeklik's Crusher
19919,Bloodstained Greaves
19920,Primalist's Band
19921,Zulian Hacker
19922,Arlokk's Hoodoo Stick
19923,Jeklik's Opaline Talisman
19925,Band of Jin
19927,Mar'li's Touch
19928,Animist's Spaulders
19929,Bloodtinged Gloves
19930,Mar'li's Eye
19931,Gurubashi Mojo Madness
19933,Glowing Scorpid Blood
19934,Large Scorpid Claw
19935,Empty Venom Sac
19936,Dried Scorpid Carapace
19937,Small Scorpid Claw
19938,Heavy Scorpid Leg
19939,Gri'lek's Blood
19940,Renataki's Tooth
19941,Wushoolay's Mane
19942,Hazza'rah's Dream Thread
19943,Massive Mojo
19944,Nat Pagle's Fish Terminator
19945,Foror's Eyepatch
19946,Tigule's Harpoon
19947,Nat Pagle's Broken Reel
19948,Zandalarian Hero Badge
19949,Zandalarian Hero Medallion
19950,Zandalarian Hero Charm
19822,Zandalar Vindicator's Breastplate
19952,Gri'lek's Charm of Valor
19953,Renataki's Charm of Beasts
19954,Renataki's Charm of Trickery
19955,Wushoolay's Charm of Nature
19956,Wushoolay's Charm of Spirits
19848,Zandalar Demoniac's Wraps
19958,Hazza'rah's Charm of Healing
19959,Hazza'rah's Charm of Magic
19960,Crystalized Honey
19961,Gri'lek's Grinder
19962,Gri'lek's Carver
19963,Pitchfork of Madness
19964,Renataki's Soul Conduit
19965,Wushoolay's Poker
19967,Thoughtblighter
19968,Fiery Retributer
19969,Nat Pagle's Extreme Anglin' Boots
19970,Arcanite Fishing Pole
19971,High Test Eternium Fishing Line
19972,Lucky Fishing Hat
19973,Nat's Measuring Tape
19974,Mudskunk Lure
19975,Zulian Mudskunk
19978,Fishing Tournament!
19979,Hook of the Master Angler
19982,Duskbat Drape
19984,Ebon Mask
19990,Blessed Prayer Beads
19991,Devilsaur Eye
19992,Devilsaur Tooth
19993,Hoodoo Hunting Bow
19994,Harvest Fruit
19995,Harvest Boar
19996,Harvest Fish
19997,Harvest Nectar
19998,Bloodvine Lens
19999,Bloodvine Goggles
20000,Schematic: Bloodvine Goggles
20001,Schematic: Bloodvine Lens
20002,Greater Dreamless Sleep Potion
20004,Major Troll's Blood Potion
20006,Circle of Hope
20007,Mageblood Potion
20008,Living Action Potion
20009,For the Light!
20010,The Horde's Hellscream
20011,Recipe: Mageblood Potion
20012,Recipe: Greater Dreamless Sleep
20013,Recipe: Living Action Potion
20014,Recipe: Major Troll's Blood Potion
20015,Elder Raptor Feathers
20016,Trophy Raptor Skull
20017,Perfect Courser Antler
20018,Angerclaw Grizzly Hide
20019,Tooth of Morphaz
20022,Azure Key
20023,Encoded Fragment
20025,Blood of Morphaz
20027,Healthy Courser Gland
20028,Glittering Dust
20029,Enchanted Coral
20030,Pet Rock
20031,Essence Mango
20032,Flowing Ritual Robes
19957,Hazza'rah's Charm of Destruction
20034,Zandalar Illusionist's Robe
20035,Glacial Spike
20036,Fire Ruby
20037,Arcane Crystal Pendant
20038,Mandokir's Sting
20039,Dark Iron Boots
20040,Plans: Dark Iron Boots
20041,Highlander's Plate Girdle
20042,Highlander's Lamellar Girdle
20043,Highlander's Chain Girdle
20045,Highlander's Leather Girdle
20046,Highlander's Lizardhide Girdle
20047,Highlander's Cloth Girdle
20048,Highlander's Plate Greaves
20049,Highlander's Lamellar Greaves
20050,Highlander's Chain Greaves
20052,Highlander's Leather Boots
20053,Highlander's Lizardhide Boots
20054,Highlander's Cloth Boots
20055,Highlander's Chain Pauldrons
20057,Highlander's Plate Spaulders
20058,Highlander's Lamellar Spaulders
20059,Highlander's Leather Shoulders
20060,Highlander's Lizardhide Shoulders
20061,Highlander's Epaulets
20062,Arathi Basin Enriched Ration
20063,Arathi Basin Field Ration
20064,Arathi Basin Iron Ration
20065,Arathi Basin Mageweave Bandage
20066,Arathi Basin Runecloth Bandage
20067,Arathi Basin Silk Bandage
20068,Deathguard's Cloak
20069,Ironbark Staff
20070,Sageclaw
20071,Talisman of Arathor
20072,Defiler's Talisman
20073,Cloak of the Honor Guard
20074,Heavy Crocolisk Stew
20075,Recipe: Heavy Crocolisk Stew
20076,Zandalar Signet of Mojo
20077,Zandalar Signet of Might
20078,Zandalar Signet of Serenity
20079,Spirit of Zanza
20080,Sheen of Zanza
20081,Swiftness of Zanza
20082,Woestave
20083,Hunting Spear
20085,Arcane Shard
20086,Dusksteel Throwing Knife
20087,Wavethrasher Scales
20088,Highlander's Chain Girdle
20089,Highlander's Chain Girdle
20090,Highlander's Chain Girdle
20091,Highlander's Chain Greaves
20092,Highlander's Chain Greaves
20093,Highlander's Chain Greaves
20094,Highlander's Cloth Boots
20095,Highlander's Cloth Boots
20096,Highlander's Cloth Boots
20097,Highlander's Cloth Girdle
20098,Highlander's Cloth Girdle
20099,Highlander's Cloth Girdle
20100,Highlander's Lizardhide Boots
20101,Highlander's Lizardhide Boots
20102,Highlander's Lizardhide Boots
20103,Highlander's Lizardhide Girdle
20104,Highlander's Lizardhide Girdle
20105,Highlander's Lizardhide Girdle
20106,Highlander's Lamellar Girdle
20107,Highlander's Lamellar Girdle
20108,Highlander's Lamellar Girdle
20109,Highlander's Lamellar Greaves
20110,Highlander's Lamellar Greaves
20111,Highlander's Lamellar Greaves
20112,Highlander's Leather Boots
20113,Highlander's Leather Boots
20114,Highlander's Leather Boots
20115,Highlander's Leather Girdle
20116,Highlander's Leather Girdle
20117,Highlander's Leather Girdle
20124,Highlander's Plate Girdle
20125,Highlander's Plate Girdle
20126,Highlander's Plate Girdle
20127,Highlander's Plate Greaves
20128,Highlander's Plate Greaves
20129,Highlander's Plate Greaves
20130,Diamond Flask
20131,Battle Tabard of the Defilers
20132,Arathor Battle Tabard
20134,Skyfury Helm
20150,Defiler's Chain Girdle
20151,Defiler's Chain Girdle
20152,Defiler's Chain Girdle
20153,Defiler's Chain Girdle
20154,Defiler's Chain Greaves
20155,Defiler's Chain Greaves
20156,Defiler's Chain Greaves
20157,Defiler's Chain Greaves
20158,Defiler's Chain Pauldrons
20159,Defiler's Cloth Boots
20160,Defiler's Cloth Boots
20161,Defiler's Cloth Boots
20162,Defiler's Cloth Boots
20163,Defiler's Cloth Girdle
20164,Defiler's Cloth Girdle
20165,Defiler's Cloth Girdle
20166,Defiler's Cloth Girdle
20167,Defiler's Lizardhide Boots
20168,Defiler's Lizardhide Boots
20169,Defiler's Lizardhide Boots
20170,Defiler's Lizardhide Boots
20171,Defiler's Lizardhide Girdle
20172,Defiler's Lizardhide Girdle
20173,Defiler's Lizardhide Girdle
20174,Defiler's Lizardhide Girdle
20175,Defiler's Lizardhide Shoulders
20176,Defiler's Epaulets
20186,Defiler's Leather Boots
20187,Defiler's Leather Boots
20188,Defiler's Leather Boots
20189,Defiler's Leather Boots
20190,Defiler's Leather Girdle
20191,Defiler's Leather Girdle
20192,Defiler's Leather Girdle
20193,Defiler's Leather Girdle
20194,Defiler's Leather Shoulders
20195,Defiler's Mail Girdle
20196,Defiler's Mail Girdle
20197,Defiler's Mail Girdle
20198,Defiler's Mail Girdle
20199,Defiler's Mail Greaves
20200,Defiler's Mail Greaves
20201,Defiler's Mail Greaves
20202,Defiler's Mail Greaves
20203,Defiler's Mail Pauldrons
20204,Defiler's Plate Girdle
20205,Defiler's Plate Girdle
20206,Defiler's Plate Girdle
20207,Defiler's Plate Girdle
20208,Defiler's Plate Greaves
20209,Defiler's Plate Greaves
20210,Defiler's Plate Greaves
20211,Defiler's Plate Greaves
20212,Defiler's Plate Spaulders
20213,Belt of Shrunken Heads
20214,Mindfang
20215,Belt of Shriveled Heads
20216,Belt of Preserved Heads
20217,Belt of Tiny Heads
20218,Faded Hakkari Cloak
20219,Tattered Hakkari Cape
20220,Ironbark Staff
20222,Defiler's Enriched Ration
20223,Defiler's Field Ration
20224,Defiler's Iron Ration
20225,Highlander's Enriched Ration
20226,Highlander's Field Ration
20227,Highlander's Iron Ration
20228,Defiler's Advanced Care Package
20230,Defiler's Standard Care Package
20231,Arathor Advanced Care Package
20232,Defiler's Mageweave Bandage
20233,Arathor Basic Care Package
20234,Defiler's Runecloth Bandage
20235,Defiler's Silk Bandage
20236,Arathor Standard Care Package
20237,Highlander's Mageweave Bandage
20243,Highlander's Runecloth Bandage
20244,Highlander's Silk Bandage
20253,Pattern: Warbear Harness
20254,Pattern: Warbear Woolies
20255,Whisperwalk Boots
20256,Warsong Gulch Ribbon of Sacrifice
20257,Seafury Gauntlets
20258,Zulian Ceremonial Staff
20259,Shadow Panther Hide Gloves
20260,Seafury Leggings
20261,Shadow Panther Hide Belt
20262,Seafury Boots
20263,Gurubashi Helm
20264,Peacekeeper Gauntlets
20265,Peacekeeper Boots
20266,Peacekeeper Leggings
20295,Blue Dragonscale Leggings
20296,Green Dragonscale Gauntlets
20310,Flayed Demon Skin
20369,Azurite Fists
20371,Blue Murloc Egg
20373,Stonelash Scorpid Stinger
20374,Stonelash Pincer Stinger
20375,Stonelash Flayer Stinger
20376,Sand Skitterer Fang
20377,Rock Stalker Fang
20378,Twilight Tablet Fragment
20379,Noggle's Satchel
20380,Dreamscale Breastplate
20381,Dreamscale
20382,Pattern: Dreamscale Breastplate
20383,Head of the Broodlord Lashlayer
20384,Silithid Carapace Fragment
20385,Deathclasp's Pincer
20387,Forsaken Stink Bomb Cluster
20388,Lollipop
20389,Candy Corn
20390,Candy Bar
20391,Flimsy Male Gnome Mask
20392,Flimsy Female Gnome Mask
20394,Twilight Lexicon - Chapter 1
20395,Twilight Lexicon - Chapter 2
20396,Twilight Lexicon - Chapter 3
20397,Hallowed Wand - Pirate
20398,Hallowed Wand - Ninja
20399,Hallowed Wand - Leper Gnome
20400,Pumpkin Bag
20401,Restored Twilight Tablet
20402,Agent of Nozdormu
20403,Proxy of Nozdormu
20404,Encrypted Twilight Text
20405,Decoded Tablet Transcription
20406,Twilight Cultist Mantle
20407,Twilight Cultist Robe
20408,Twilight Cultist Cowl
20409,Hallowed Wand - Ghost
20410,Hallowed Wand - Bat
20411,Hallowed Wand - Skeleton
20413,Hallowed Wand - Random
20414,Hallowed Wand - Wisp
20415,The War of the Shifting Sands
20416,Crest of Beckoning: Fire
20418,Crest of Beckoning: Thunder
20419,Crest of Beckoning: Stone
20420,Crest of Beckoning: Water
20422,Twilight Cultist Medallion of Station
20424,Sandworm Meat
20425,Advisor's Gnarled Staff
20426,Advisor's Ring
20427,Battle Healer's Cloak
20428,Caretaker's Cape
20429,Legionnaire's Band
20430,Legionnaire's Sword
20431,Lorekeeper's Ring
20432,Signet of Beckoning: Fire
20433,Signet of Beckoning: Thunder
20434,Lorekeeper's Staff
20435,Signet of Beckoning: Stone
20436,Signet of Beckoning: Water
20437,Outrider's Bow
20438,Outrunner's Bow
20439,Protector's Band
20440,Protector's Sword
20441,Scout's Blade
20442,Scout's Medallion
20443,Sentinel's Blade
20444,Sentinel's Medallion
20447,Scepter of Beckoning: Fire
20448,Scepter of Beckoning: Thunder
20449,Scepter of Beckoning: Stone
20450,Scepter of Beckoning: Water
20451,Twilight Cultist Ring of Lordship
20452,Smoked Desert Dumplings
20453,Geologist's Transcription Kit
20454,Hive'Zora Rubbing
20455,Hive'Ashi Rubbing
20456,Hive'Regal Rubbing
20457,Hive'Ashi Silithid Brain
20458,Hive'Zora Silithid Brain
20459,Hive'Regal Silithid Brain
20461,Brann Bronzebeard's Lost Letter
20463,Glyphed Crystal Prism
20464,Glyphs of Calling
20465,Crystal Unlocking Mechanism
20466,Vyral's Signet Ring
20467,Torn Recipe Page
20469,Decoded True Believer Clippings
20476,Sandstalker Bracers
20477,Sandstalker Gauntlets
20478,Sandstalker Breastplate
20479,Spitfire Breastplate
20480,Spitfire Gauntlets
20481,Spitfire Bracers
20487,Lok'delar, Stave of the Ancient Keepers DEP
20488,Rhok'delar, Longbow of the Ancient Keepers DEP
20490,Ironforge Mint
20491,Undercity Mint
20492,Stormwind Nougat
20493,Orgrimmar Nougat
20494,Gnomeregan Gumdrop
20495,Darkspear Gumdrop
20496,Darnassus Marzipan
20497,Thunder Bluff Marzipan
20498,Silithid Chitin
20499,Broken Silithid Chitin
20500,Light Silithid Carapace
20501,Heavy Silithid Carapace
20503,Enamored Water Spirit
20504,Lightforged Blade
20505,Chivalrous Signet
20506,Pattern: Spitfire Bracers
20507,Pattern: Spitfire Gauntlets
20508,Pattern: Spitfire Breastplate
20509,Pattern: Sandstalker Bracers
20510,Pattern: Sandstalker Gauntlets
20511,Pattern: Sandstalker Breastplate
20512,Sanctified Orb
20513,Abyssal Crest
20514,Abyssal Signet
20515,Abyssal Scepter
20516,Bobbing Apple
20517,Razorsteel Shoulders
20518,Scroll: Create Crest of Beckoning
20519,Southsea Pirate Hat
20520,Dark Rune
20521,Fury Visor
20526,Scroll: Create Crest of Beckoning
20527,Scroll: Create Crest of Beckoning
20528,Scroll: Create Crest of Beckoning
20530,Robes of Servitude
20531,Scroll: Create Signet of Beckoning
20532,Scroll: Create Signet of Beckoning
20533,Scroll: Create Signet of Beckoning
20534,Abyss Shard
20535,Scroll: Create Signet of Beckoning
20536,Soul Harvester
20537,Runed Stygian Boots
20538,Runed Stygian Leggings
20539,Runed Stygian Belt
20540,Scroll: Create Scepter of Beckoning
20541,Decoded Twilight Text
20542,Scroll: Create Scepter of Beckoning
20543,Scroll: Create Scepter of Beckoning
20544,Scroll: Create Scepter of Beckoning
20545,Decoded Twilight Text
20546,Pattern: Runed Stygian Leggings
20547,Pattern: Runed Stygian Boots
20548,Pattern: Runed Stygian Belt
20549,Darkrune Gauntlets
20550,Darkrune Breastplate
20551,Darkrune Helm
20552,Decoded Twilight Text
20553,Plans: Darkrune Gauntlets
20554,Plans: Darkrune Breastplate
20555,Plans: Darkrune Helm
20556,Wildstaff
20557,Hallow's End Pumpkin Treat
20558,Warsong Gulch Mark of Honor
20559,Arathi Basin Mark of Honor
20560,Alterac Valley Mark of Honor
20561,Flimsy Male Dwarf Mask
20562,Flimsy Female Dwarf Mask
20563,Flimsy Female Nightelf Mask
20564,Flimsy Male Nightelf Mask
20565,Flimsy Female Human Mask
20566,Flimsy Male Human Mask
20567,Flimsy Female Troll Mask
20568,Flimsy Male Troll Mask
20569,Flimsy Female Orc Mask
20570,Flimsy Male Orc Mask
20571,Flimsy Female Tauren Mask
20572,Flimsy Male Tauren Mask
20573,Flimsy Male Undead Mask
20574,Flimsy Female Undead Mask
20575,Black Whelp Tunic
20576,Pattern: Black Whelp Tunic
20577,Nightmare Blade
20578,Emerald Dragonfang
20579,Green Dragonskin Cloak
20580,Hammer of Bestial Fury
20581,Staff of Rampant Growth
20582,Trance Stone
20599,Polished Ironwood Crossbow
20600,Malfurion's Signet Ring
20601,Sack of Spoils
20602,Chest of Spoils
20603,Bag of Spoils
20604,Stink Bomb Cleaner
20605,Rotten Eggs
20606,Amber Voodoo Feather
20607,Blue Voodoo Feather
20608,Green Voodoo Feather
20610,Bloodshot Spider Eye
20611,Thick Black Claw
20612,Inert Scourgestone
20613,Rotting Wood
20614,Bloodvenom Essence
20615,Dragonspur Wraps
20616,Dragonbone Wristguards
20617,Ancient Corroded Leggings
20618,Gloves of Delusional Power
20619,Acid Inscribed Greaves
20620,Holy Mightstone
20621,Boots of the Endless Moor
20622,Dragonheart Necklace
20623,Circlet of Restless Dreams
20624,Ring of the Unliving
20625,Belt of the Dark Bog
20626,Black Bark Wristbands
20627,Dark Heart Pants
20628,Deviate Growth Cap
20629,Malignant Footguards
20630,Gauntlets of the Shining Light
20631,Mendicant's Slippers
20632,Mindtear Band
20633,Unnatural Leather Spaulders
20634,Boots of Fright
20635,Jade Inlaid Vestments
20636,Hibernation Crystal
20637,Acid Inscribed Pauldrons
20638,Leggings of the Demented Mind
20639,Strangely Glyphed Legplates
20640,Southsea Head Bucket
20641,Southsea Mojo Boots
20642,Antiquated Nobleman's Tunic
20643,Undercity Reservist's Cap
20644,Nightmare Engulfed Object
20645,Nature's Whisper
20646,Sandstrider's Mark
20647,Black Crystal Dagger
20648,Cold Forged Hammer
20649,Sunprism Pendant
20650,Desert Wind Gauntlets
20652,Abyssal Cloth Slippers
20653,Abyssal Plate Gauntlets
20654,Amethyst War Staff
20655,Abyssal Cloth Handwraps
20656,Abyssal Mail Sabatons
20657,Crystal Tipped Stiletto
20658,Abyssal Leather Boots
20659,Abyssal Mail Handguards
20660,Stonecutting Glaive
20661,Abyssal Leather Gloves
20662,Abyssal Plate Greaves
20663,Deep Strike Bow
20664,Abyssal Cloth Sash
20665,Abyssal Leather Leggings
20666,Hardened Steel Warhammer
20667,Abyssal Leather Belt
20668,Abyssal Mail Legguards
20669,Darkstone Claymore
20670,Abyssal Mail Clutch
20671,Abyssal Plate Legplates
20672,Sparkling Crystal Wand
20673,Abyssal Plate Girdle
20674,Abyssal Cloth Pants
20675,Soulrender
20676,Decoded Twilight Text
20677,Decoded Twilight Text
20678,Decoded Twilight Text
20679,Decoded Twilight Text
20680,Abyssal Mail Pauldrons
20681,Abyssal Leather Bracers
20682,Elemental Focus Band
20683,Abyssal Plate Epaulets
20684,Abyssal Mail Armguards
20685,Wavefront Necklace
20686,Abyssal Cloth Amice
20687,Abyssal Plate Vambraces
20688,Earthen Guard
20689,Abyssal Leather Shoulders
20690,Abyssal Cloth Wristbands
20691,Windshear Cape
20692,Multicolored Band
20693,Weighted Cloak
20694,Glowing Black Orb
20695,Abyssal War Beads
20696,Crystal Spiked Maul
20697,Crystalline Threaded Cape
20698,Elemental Attuned Blade
20699,Cenarion Reservist's Legplates
20700,Cenarion Reservist's Legplates
20701,Cenarion Reservist's Legguards
20702,Cenarion Reservist's Legguards
20703,Cenarion Reservist's Leggings
20704,Cenarion Reservist's Leggings
20705,Cenarion Reservist's Pants
20706,Cenarion Reservist's Pants
20707,Cenarion Reservist's Pants
20708,Tightly Sealed Trunk
20709,Rumsey Rum Light
20710,Crystal Encrusted Greaves
20711,Crystal Lined Greaves
20712,Wastewalker's Gauntlets
20713,Desertstalkers's Gauntlets
20714,Sandstorm Boots
20715,Dunestalker's Boots
20716,Sandworm Skin Gloves
20717,Desert Bloom Gloves
20720,Dark Whisper Blade
20721,Band of the Cultist
20722,Crystal Slugthrower
20723,Brann's Trusty Pick
20724,Corrupted Blackwood Staff
20725,Nexus Crystal
20726,Formula: Enchant Gloves - Threat
20727,Formula: Enchant Gloves - Shadow Power
20728,Formula: Enchant Gloves - Frost Power
20729,Formula: Enchant Gloves - Fire Power
